danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist(s),gender(of the atrist(s)),"type(solo, colab, grpup/band)",country,number_integrants,song_language,label,lat,long
0.608,0.755,0,-4.197,1,0.0478,0.0645,0,0.155,0.663,128.038,audio_features,1uGHaW5WOyQUSR1oNKAydC,spotify:track:1uGHaW5WOyQUSR1oNKAydC,https://api.spotify.com/v1/tracks/1uGHaW5WOyQUSR1oNKAydC,https://api.spotify.com/v1/audio-analysis/1uGHaW5WOyQUSR1oNKAydC,180820,4,Be Your Friend,"['Vigiland', 'Alexander Tidebrink']",M,colab,Sweden,2,English,R,60.128161,18.643501
0.705,0.695,11,-3.359,1,0.113,0.0112,0,0.691,0.44,169.987,audio_features,69bDRy5MeWQl1lNeEJQIBE,spotify:track:69bDRy5MeWQl1lNeEJQIBE,https://api.spotify.com/v1/tracks/69bDRy5MeWQl1lNeEJQIBE,https://api.spotify.com/v1/audio-analysis/69bDRy5MeWQl1lNeEJQIBE,217373,4,The Half,"['DJ Snake', 'Jeremih', 'Young Thug', 'Swizz Beatz']",M,colab,France,4,English,R,8.308854091,5.458262364
0.717,0.95,0,-6.661,1,0.0565,0.00549,0.895,0.256,0.524,121.987,audio_features,3Zud3AzvsRZ5Yf8vjJYgLn,spotify:track:3Zud3AzvsRZ5Yf8vjJYgLn,https://api.spotify.com/v1/tracks/3Zud3AzvsRZ5Yf8vjJYgLn,https://api.spotify.com/v1/audio-analysis/3Zud3AzvsRZ5Yf8vjJYgLn,187045,4,Constellations - Radio Edit,['CamelPhat'],M,band,England,1,No/Lang,R,24.54817255,-43.90224236
0.488,0.983,1,-0.599,1,0.438,0.072,0.000208,0.372,0.507,149.934,audio_features,5x18jNUdTU6Y9zpVmf1Pdj,spotify:track:5x18jNUdTU6Y9zpVmf1Pdj,https://api.spotify.com/v1/tracks/5x18jNUdTU6Y9zpVmf1Pdj,https://api.spotify.com/v1/audio-analysis/5x18jNUdTU6Y9zpVmf1Pdj,177060,4,Chat Culture,"['Jessica Audiffred', 'Exile Di Brave']",V,colab,Mexico,2,English,R,23.6345,-102.5528
0.738,0.694,0,-6.119,1,0.0736,0.368,1.28E-06,0.0468,0.664,87.978,audio_features,2qYIFDagoAenwAoLeS9FNr,spotify:track:2qYIFDagoAenwAoLeS9FNr,https://api.spotify.com/v1/tracks/2qYIFDagoAenwAoLeS9FNr,https://api.spotify.com/v1/audio-analysis/2qYIFDagoAenwAoLeS9FNr,195926,4,Kizombita Para Ti,['Danny Ocean'],M,solo,Venezuela,1,Spanish,RF,6.4238,-66.5897
0.686,0.693,0,-6.245,0,0.131,0.329,0,0.136,0.699,124.206,audio_features,3eS1VMcEmq2IUgpaeDysCb,spotify:track:3eS1VMcEmq2IUgpaeDysCb,https://api.spotify.com/v1/tracks/3eS1VMcEmq2IUgpaeDysCb,https://api.spotify.com/v1/audio-analysis/3eS1VMcEmq2IUgpaeDysCb,197876,4,One Touch,"['Jess Glynne', 'Jax Jones']",V,colab,United States,2,English,R,40,-100
0.702,0.749,11,-3.743,1,0.0328,0.0443,0,0.0839,0.817,137.98,audio_features,3YjguG5v9vS5o8Cnciy76z,spotify:track:3YjguG5v9vS5o8Cnciy76z,https://api.spotify.com/v1/tracks/3YjguG5v9vS5o8Cnciy76z,https://api.spotify.com/v1/audio-analysis/3YjguG5v9vS5o8Cnciy76z,239827,4,No Termino,['Morat'],M,band,Colombia,1,Spanish,R,4.5709,-74.2973
0.619,0.833,7,-4.941,1,0.0366,0.0122,0,0.24,0.527,93.01,audio_features,0s5ibKUNbISHnrBrx1o2nF,spotify:track:0s5ibKUNbISHnrBrx1o2nF,https://api.spotify.com/v1/tracks/0s5ibKUNbISHnrBrx1o2nF,https://api.spotify.com/v1/audio-analysis/0s5ibKUNbISHnrBrx1o2nF,196953,4,Too Far Gone,"['Lost Kings', 'Anna Clendening']",V,colab,United States,2,English,R,40,-100
0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,audio_features,4HYDUMY0xSpeBr0AMY9cUz,spotify:track:4HYDUMY0xSpeBr0AMY9cUz,https://api.spotify.com/v1/tracks/4HYDUMY0xSpeBr0AMY9cUz,https://api.spotify.com/v1/audio-analysis/4HYDUMY0xSpeBr0AMY9cUz,219048,4,La Curiosidad,"['Jay Wheeler', 'DJ Nelson', 'Myke Towers']",M,colab,Puerto Rico,3,Spanish,R,18.220833,-66.590149
0.743,0.73,10,-4.314,0,0.125,0.287,8.10E-05,0.0778,0.15,179.972,audio_features,4uP3pUP18ennmz0tb3GphR,spotify:track:4uP3pUP18ennmz0tb3GphR,https://api.spotify.com/v1/tracks/4uP3pUP18ennmz0tb3GphR,https://api.spotify.com/v1/audio-analysis/4uP3pUP18ennmz0tb3GphR,197968,4,Solo de Mi,['Bad Bunny'],M,solo,Puerto Rico,1,Spanish,RF,18.220833,-66.590149
0.537,0.749,8,-4.725,1,0.109,0.0119,0,0.154,0.299,100.088,audio_features,3qyeNnFY67zX6VmmIbzPsL,spotify:track:3qyeNnFY67zX6VmmIbzPsL,https://api.spotify.com/v1/tracks/3qyeNnFY67zX6VmmIbzPsL,https://api.spotify.com/v1/audio-analysis/3qyeNnFY67zX6VmmIbzPsL,178634,4,Body to Body,"['Mike Perry', 'Imani Williams']",V,colab,Sweden,2,English,R,60.128161,18.643501
0.311,0.857,11,-8.332,0,0.0396,0.00137,0.805,0.307,0.358,119.96,audio_features,7ipGvvE90ROUNFw7ZBXBTO,spotify:track:7ipGvvE90ROUNFw7ZBXBTO,https://api.spotify.com/v1/tracks/7ipGvvE90ROUNFw7ZBXBTO,https://api.spotify.com/v1/audio-analysis/7ipGvvE90ROUNFw7ZBXBTO,266365,4,Ghost Voices,['Virtual Self'],M,solo,United States,1,English,R,40,-100
0.728,0.854,0,-3.86,0,0.0457,0.248,0.00188,0.149,0.62,121.995,audio_features,4QcDkuGQx9824a6X9BZF4e,spotify:track:4QcDkuGQx9824a6X9BZF4e,https://api.spotify.com/v1/tracks/4QcDkuGQx9824a6X9BZF4e,https://api.spotify.com/v1/audio-analysis/4QcDkuGQx9824a6X9BZF4e,202746,4,Places,"['Martin Solveig', 'Ina Wroldsen']",V,colab,France,2,English,RF,8.308854091,5.458262364
0.872,0.391,0,-9.144,0,0.242,0.469,4.13E-06,0.297,0.437,134.021,audio_features,7m9OqQk4RVRkw9JJdeAw96,spotify:track:7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,119133,4,Jocelyn Flores,['XXXTENTACION'],M,solo,United States,1,English,R,40,-100
0.823,0.556,6,-7.141,1,0.0889,0.6,0.000694,0.3,0.557,129.985,audio_features,5KFx45L84KmBINWLh6TEiL,spotify:track:5KFx45L84KmBINWLh6TEiL,https://api.spotify.com/v1/tracks/5KFx45L84KmBINWLh6TEiL,https://api.spotify.com/v1/audio-analysis/5KFx45L84KmBINWLh6TEiL,271548,4,Demasiado Tarde,"['Micro TDH', 'Lenny Tavárez']",M,colab,Venezuela,2,Spanish,R,6.4238,-66.5897
0.802,0.438,0,-10.924,1,0.0546,0.314,0.0143,0.0687,0.263,139.963,audio_features,6LDb3XvUAm1m5r9NjTlTWI,spotify:track:6LDb3XvUAm1m5r9NjTlTWI,https://api.spotify.com/v1/tracks/6LDb3XvUAm1m5r9NjTlTWI,https://api.spotify.com/v1/audio-analysis/6LDb3XvUAm1m5r9NjTlTWI,228214,4,Trihte,['Kimberley Tell'],F,solo,Spain,1,Spanish,R,40.463667,-3.74922
0.86,0.824,8,-7.207,1,0.0518,0.024,0.657,0.205,0.87,124.016,audio_features,4qetR2UUyBeUrJ9DbYrpVQ,spotify:track:4qetR2UUyBeUrJ9DbYrpVQ,https://api.spotify.com/v1/tracks/4qetR2UUyBeUrJ9DbYrpVQ,https://api.spotify.com/v1/audio-analysis/4qetR2UUyBeUrJ9DbYrpVQ,163790,4,Stop It,['FISHER'],M,solo,England,1,English,R,24.54817255,-43.90224236
0.673,0.596,10,-7.891,1,0.0354,0.166,0,0.11,0.19,123.969,audio_features,3Kuu5vASpXK8oRsxOvau6P,spotify:track:3Kuu5vASpXK8oRsxOvau6P,https://api.spotify.com/v1/tracks/3Kuu5vASpXK8oRsxOvau6P,https://api.spotify.com/v1/audio-analysis/3Kuu5vASpXK8oRsxOvau6P,208567,4,Think About You,"['Kygo', 'Valerie Broussard']",V,colab,Norway,2,English,R,60.472,8.4689
0.791,0.862,9,-3.24,0,0.11,0.037,2.19E-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4,One Kiss (with Dua Lipa),"['Calvin Harris', 'Dua Lipa']",V,colab,England,2,English,RF,24.54817255,-43.90224236
0.579,0.697,0,-7.429,0,0.0394,0.0142,1.60E-06,0.157,0.49,129.967,audio_features,2U0pVx4m1Kdm1Gsjjm6iq8,spotify:track:2U0pVx4m1Kdm1Gsjjm6iq8,https://api.spotify.com/v1/tracks/2U0pVx4m1Kdm1Gsjjm6iq8,https://api.spotify.com/v1/audio-analysis/2U0pVx4m1Kdm1Gsjjm6iq8,204213,4,Strangers,"['Seven Lions', 'Myon', 'Shane 54', 'Tove Lo']",V,colab,United States,4,English,R,40,-100
0.734,0.637,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4,Stressed Out,['Twenty One Pilots'],M,band,United States,1,English,RF,40,-100
0.712,0.792,0,-4.22,1,0.0366,0.012,0.000282,0.285,0.621,105.002,audio_features,0moiDyNUOMJ2G4TBajXfT4,spotify:track:0moiDyNUOMJ2G4TBajXfT4,https://api.spotify.com/v1/tracks/0moiDyNUOMJ2G4TBajXfT4,https://api.spotify.com/v1/audio-analysis/0moiDyNUOMJ2G4TBajXfT4,217133,4,Remind Me to Forget - Hook N Sling Remix,"['Kygo', 'Miguel', 'Hook N Sling']",M,colab,Norway,3,English,R,60.472,8.4689
0.439,0.944,6,-1.864,0,0.221,0.336,0,0.0893,0.278,122.739,audio_features,05AeJf4wR56l6bGgAmilgw,spotify:track:05AeJf4wR56l6bGgAmilgw,https://api.spotify.com/v1/tracks/05AeJf4wR56l6bGgAmilgw,https://api.spotify.com/v1/audio-analysis/05AeJf4wR56l6bGgAmilgw,191220,4,Head Up,"['Don Diablo', 'James Newman']",M,colab,Netherlands,2,English,R,21.40884,-52.99206
0.401,0.872,1,-3.641,0,0.314,0.167,0,0.362,0.472,104.592,audio_features,7dOeiXeTSfA1ixaYmQcWu7,spotify:track:7dOeiXeTSfA1ixaYmQcWu7,https://api.spotify.com/v1/tracks/7dOeiXeTSfA1ixaYmQcWu7,https://api.spotify.com/v1/audio-analysis/7dOeiXeTSfA1ixaYmQcWu7,201257,4,Rich Love (with Seeb),"['OneRepublic', 'Seeb']",M,colab,United States,2,English,R,40,-100
0.571,0.693,6,-8.234,0,0.0545,0.00536,0,0.173,0.393,168.169,audio_features,0EhpEsp4L0oRGM0vmeaN5e,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/tracks/0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/audio-analysis/0EhpEsp4L0oRGM0vmeaN5e,232253,4,UN DIA (ONE DAY) (Feat. Tainy),"['J Balvin', 'Tainy', 'Dua Lipa', 'Bad Bunny']",V,colab,Colombia,4,English-Spanish,RF,4.5709,-74.2973
0.548,0.886,8,-4.016,1,0.0309,0.000624,0.000274,0.193,0.294,145.055,audio_features,5aqgXNclb9SG9Rv7k4iaoT,spotify:track:5aqgXNclb9SG9Rv7k4iaoT,https://api.spotify.com/v1/tracks/5aqgXNclb9SG9Rv7k4iaoT,https://api.spotify.com/v1/audio-analysis/5aqgXNclb9SG9Rv7k4iaoT,188680,4,Till It Hurts,"['Yellow Claw', 'Ayden']",V,colab,Netherlands,2,English,R,21.40884,-52.99206
0.7,0.906,11,-5.188,1,0.0391,0.363,0.000958,0.166,0.288,123.994,audio_features,2cGltEGxVvnMAirIL4BQ6f,spotify:track:2cGltEGxVvnMAirIL4BQ6f,https://api.spotify.com/v1/tracks/2cGltEGxVvnMAirIL4BQ6f,https://api.spotify.com/v1/audio-analysis/2cGltEGxVvnMAirIL4BQ6f,197540,4,With Me,"['Bruno Martini', 'Zeeba']",M,colab,Brazil,2,English,R,-14.235,-51.9253
0.636,0.953,2,-3.74,1,0.0353,0.0244,0.0164,0.108,0.397,142.011,audio_features,12mGwph2YzDIlChtq3EdXP,spotify:track:12mGwph2YzDIlChtq3EdXP,https://api.spotify.com/v1/tracks/12mGwph2YzDIlChtq3EdXP,https://api.spotify.com/v1/audio-analysis/12mGwph2YzDIlChtq3EdXP,273803,4,Alone,['Marshmello'],M,solo,United States,1,English,R,40,-100
0.647,0.795,1,-3.548,0,0.0372,0.0635,0,0.188,0.409,127.992,audio_features,4Tvw0lweq9l2JPQKFbpbBQ,spotify:track:4Tvw0lweq9l2JPQKFbpbBQ,https://api.spotify.com/v1/tracks/4Tvw0lweq9l2JPQKFbpbBQ,https://api.spotify.com/v1/audio-analysis/4Tvw0lweq9l2JPQKFbpbBQ,192402,4,Better When You're Gone,"['David Guetta', 'Brooks', 'Loote']",V,colab,France,3,English,R,8.308854091,5.458262364
0.501,0.798,0,-6.808,1,0.0509,0.0169,0,0.111,0.345,143.985,audio_features,5hJ2KMM0FnuOOmfYCcB9IU,spotify:track:5hJ2KMM0FnuOOmfYCcB9IU,https://api.spotify.com/v1/tracks/5hJ2KMM0FnuOOmfYCcB9IU,https://api.spotify.com/v1/audio-analysis/5hJ2KMM0FnuOOmfYCcB9IU,244728,4,The Way I Feel,['Keane'],M,band,England,1,English,RF,24.54817255,-43.90224236
0.589,0.72,0,-6.706,1,0.0273,0.161,0.00013,0.0995,0.353,128.014,audio_features,7GWaGnbGZEg1Pquhr07cVz,spotify:track:7GWaGnbGZEg1Pquhr07cVz,https://api.spotify.com/v1/tracks/7GWaGnbGZEg1Pquhr07cVz,https://api.spotify.com/v1/audio-analysis/7GWaGnbGZEg1Pquhr07cVz,187915,4,Drive,['Glades'],V,band,Australia,1,English,R,-32.106275,141.3554875
0.704,0.989,8,-5.079,1,0.073,0.009,0.0443,0.0814,0.123,127.992,audio_features,3J5AcWRzmgbq4svZt91l3e,spotify:track:3J5AcWRzmgbq4svZt91l3e,https://api.spotify.com/v1/tracks/3J5AcWRzmgbq4svZt91l3e,https://api.spotify.com/v1/audio-analysis/3J5AcWRzmgbq4svZt91l3e,256875,4,Let's Get Ill,"['DJ Snake', 'Mercer']",M,colab,France,2,English,R,8.308854091,5.458262364
0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,audio_features,4cxMGhkinTocPSVVKWIw0d,spotify:track:4cxMGhkinTocPSVVKWIw0d,https://api.spotify.com/v1/tracks/4cxMGhkinTocPSVVKWIw0d,https://api.spotify.com/v1/audio-analysis/4cxMGhkinTocPSVVKWIw0d,237507,4,Losin Control,['Russ'],M,solo,United States,1,English,R,40,-100
0.326,0.685,10,-5.576,1,0.179,0.503,0,0.427,0.409,86.882,audio_features,3oyf4dalm17kzTE8LJDbgR,spotify:track:3oyf4dalm17kzTE8LJDbgR,https://api.spotify.com/v1/tracks/3oyf4dalm17kzTE8LJDbgR,https://api.spotify.com/v1/audio-analysis/3oyf4dalm17kzTE8LJDbgR,312000,5,Lo Que Siento,['Cuco'],M,solo,United States,1,English-Spanish,RF,40,-100
0.653,0.756,0,-7.794,1,0.0366,0.00364,0.00651,0.089,0.42,120.82,audio_features,4r8hRPbidDIoDPphxi78aY,spotify:track:4r8hRPbidDIoDPphxi78aY,https://api.spotify.com/v1/tracks/4r8hRPbidDIoDPphxi78aY,https://api.spotify.com/v1/audio-analysis/4r8hRPbidDIoDPphxi78aY,285596,4,I Got U,"['Duke Dumont', 'Jax Jones']",M,colab,England,2,English,R,24.54817255,-43.90224236
0.69,0.876,2,-4.159,1,0.059,0.0428,0,0.147,0.493,123.994,audio_features,3b5Li4QKDVBx1x7fQuu54a,spotify:track:3b5Li4QKDVBx1x7fQuu54a,https://api.spotify.com/v1/tracks/3b5Li4QKDVBx1x7fQuu54a,https://api.spotify.com/v1/audio-analysis/3b5Li4QKDVBx1x7fQuu54a,192112,4,Tired,"['Alan Walker', 'Gavin James']",M,colab,England,2,English,R,24.54817255,-43.90224236
0.755,0.772,3,-4.539,0,0.154,0.0605,9.19E-05,0.223,0.586,168.062,audio_features,67jvGGbJmOmVonlyX3mNkV,spotify:track:67jvGGbJmOmVonlyX3mNkV,https://api.spotify.com/v1/tracks/67jvGGbJmOmVonlyX3mNkV,https://api.spotify.com/v1/audio-analysis/67jvGGbJmOmVonlyX3mNkV,233160,4,Caramelo - Remix,"['Ozuna', 'KAROL G', 'Myke Towers']",V,colab,Puerto Rico,3,Spanish,R,18.220833,-66.590149
0.691,0.765,8,-4.727,1,0.111,0.464,3.29E-06,0.203,0.855,174.021,audio_features,06s3QtMJVXw1AJX3UfvZG1,spotify:track:06s3QtMJVXw1AJX3UfvZG1,https://api.spotify.com/v1/tracks/06s3QtMJVXw1AJX3UfvZG1,https://api.spotify.com/v1/audio-analysis/06s3QtMJVXw1AJX3UfvZG1,246000,4,Hasta Que Dios Diga,"['Anuel AA', 'Bad Bunny']",M,colab,Puerto Rico,2,Spanish,R,18.220833,-66.590149
0.653,0.81,7,-6.032,0,0.0558,0.118,0,0.126,0.583,121.951,audio_features,3bWAqKDWg6u1davspr5IkS,spotify:track:3bWAqKDWg6u1davspr5IkS,https://api.spotify.com/v1/tracks/3bWAqKDWg6u1davspr5IkS,https://api.spotify.com/v1/audio-analysis/3bWAqKDWg6u1davspr5IkS,189307,4,OK,"['Robin Schulz', 'James Blunt']",M,colab,Germany,2,English,R,51.165691,10.451526
0.55,0.794,9,-6.707,0,0.0856,0.101,2.74E-05,0.418,0.476,159.923,audio_features,5Hfi7ZlAERXAvqmXUrVYa2,spotify:track:5Hfi7ZlAERXAvqmXUrVYa2,https://api.spotify.com/v1/tracks/5Hfi7ZlAERXAvqmXUrVYa2,https://api.spotify.com/v1/audio-analysis/5Hfi7ZlAERXAvqmXUrVYa2,188250,4,Wanna Lose You,"['Borgeous', 'tyDi']",M,colab,United States,2,English,R,40,-100
0.713,0.472,4,-6.208,0,0.0587,0.153,4.32E-05,0.0796,0.656,93.971,audio_features,47mNOJF1Oi9ggxSD7NtdSl,spotify:track:47mNOJF1Oi9ggxSD7NtdSl,https://api.spotify.com/v1/tracks/47mNOJF1Oi9ggxSD7NtdSl,https://api.spotify.com/v1/audio-analysis/47mNOJF1Oi9ggxSD7NtdSl,165893,4,Guaya,['Kevin Roldan'],M,solo,Colombia,1,Spanish,R,4.5709,-74.2973
0.78,0.63,2,-6.52,0,0.0334,0.166,0.156,0.105,0.367,120.988,audio_features,2WTCoQLkQ9FPdvThkf8nN1,spotify:track:2WTCoQLkQ9FPdvThkf8nN1,https://api.spotify.com/v1/tracks/2WTCoQLkQ9FPdvThkf8nN1,https://api.spotify.com/v1/audio-analysis/2WTCoQLkQ9FPdvThkf8nN1,327273,4,Me & You (feat. IRO),"['Alok', 'IRO']",M,colab,Brazil,2,English,R,-14.235,-51.9253
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,audio_features,1i1fxkWeaMmKEB4T7zqbzK,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,208373,4,Don't Let Me Down,"['The Chainsmokers', 'Daya']",V,colab,United States,2,English,RF,40,-100
0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,audio_features,4rHZZAmHpZrA3iH5zx8frV,spotify:track:4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV,484147,4,Mirrors,['Justin Timberlake'],M,solo,United States,1,English,RF,40,-100
0.628,0.613,4,-7.209,0,0.0705,0.0271,0,0.291,0.218,170.075,audio_features,0n9OEnwslUYp35GIPC4gV3,spotify:track:0n9OEnwslUYp35GIPC4gV3,https://api.spotify.com/v1/tracks/0n9OEnwslUYp35GIPC4gV3,https://api.spotify.com/v1/audio-analysis/0n9OEnwslUYp35GIPC4gV3,172235,4,Save Me,"['Promoting Sounds', '7ru7h']",M,colab,United States,2,English,R,40,-100
0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,audio_features,4R8BJggjosTswLxtkw8V7P,spotify:track:4R8BJggjosTswLxtkw8V7P,https://api.spotify.com/v1/tracks/4R8BJggjosTswLxtkw8V7P,https://api.spotify.com/v1/audio-analysis/4R8BJggjosTswLxtkw8V7P,309120,4,No Me Conoce - Remix,"['Jhay Cortez', 'J Balvin', 'Bad Bunny']",M,colab,Puerto Rico,3,Spanish,RF,18.220833,-66.590149
0.602,0.897,11,-3.124,1,0.0389,0.00291,0.000334,0.108,0.514,144.985,audio_features,3pbmzKIPFwcj83h5pjF8q6,spotify:track:3pbmzKIPFwcj83h5pjF8q6,https://api.spotify.com/v1/tracks/3pbmzKIPFwcj83h5pjF8q6,https://api.spotify.com/v1/audio-analysis/3pbmzKIPFwcj83h5pjF8q6,217018,4,Higher (feat. Lil Eddie),"['Yellow Claw', 'Lil Eddie']",M,colab,Netherlands,2,English,R,21.40884,-52.99206
0.692,0.855,9,-4.77,1,0.0725,0.24,0,0.0967,0.777,94.984,audio_features,1OJkKHmXsZVKtWlECdpDAe,spotify:track:1OJkKHmXsZVKtWlECdpDAe,https://api.spotify.com/v1/tracks/1OJkKHmXsZVKtWlECdpDAe,https://api.spotify.com/v1/audio-analysis/1OJkKHmXsZVKtWlECdpDAe,228147,4,Sé Que Te Duele,"['Alejandro Fernández', 'Morat']",M,colab,Mexico,2,Spanish,R,23.6345,-102.5528
0.577,0.88,6,-2.916,1,0.0357,0.335,0.896,0.143,0.259,127.951,audio_features,1la2o7WHv6erRe18gs5sMN,spotify:track:1la2o7WHv6erRe18gs5sMN,https://api.spotify.com/v1/tracks/1la2o7WHv6erRe18gs5sMN,https://api.spotify.com/v1/audio-analysis/1la2o7WHv6erRe18gs5sMN,204375,4,Belong,"['Axwell', 'Shapov']",M,colab,Sweden,2,English,R,60.128161,18.643501
0.71,0.614,7,-6.253,1,0.0743,0.246,4.14E-05,0.151,0.557,124.932,audio_features,3YnkMItauXOwxmP0lf3PgA,spotify:track:3YnkMItauXOwxmP0lf3PgA,https://api.spotify.com/v1/tracks/3YnkMItauXOwxmP0lf3PgA,https://api.spotify.com/v1/audio-analysis/3YnkMItauXOwxmP0lf3PgA,174010,4,Higher Place - Radio Edit,"['Dimitri Vegas & Like Mike', 'Ne-Yo']",M,colab,Belgium,2,English,R,50.8333,4.469936
0.831,0.558,1,-3.551,1,0.242,0.018,0,0.094,0.338,141.974,audio_features,5mB1bWU8VueYVxuvcLPn2B,spotify:track:5mB1bWU8VueYVxuvcLPn2B,https://api.spotify.com/v1/tracks/5mB1bWU8VueYVxuvcLPn2B,https://api.spotify.com/v1/audio-analysis/5mB1bWU8VueYVxuvcLPn2B,167333,4,Do It Myself,['Russ'],M,solo,United States,1,English,R,40,-100
0.742,0.631,2,-3.866,0,0.152,0.115,0,0.0895,0.561,149.141,audio_features,4PfYY8kygERbky6MT73zM6,spotify:track:4PfYY8kygERbky6MT73zM6,https://api.spotify.com/v1/tracks/4PfYY8kygERbky6MT73zM6,https://api.spotify.com/v1/audio-analysis/4PfYY8kygERbky6MT73zM6,209513,4,Two Days,['Marteen'],M,solo,United States,1,English,R,40,-100
0.437,0.481,11,-9.681,0,0.237,0.377,0,0.33,0.216,83.606,audio_features,32iYwQ4OYiurnGnOfJ1aEh,spotify:track:32iYwQ4OYiurnGnOfJ1aEh,https://api.spotify.com/v1/tracks/32iYwQ4OYiurnGnOfJ1aEh,https://api.spotify.com/v1/audio-analysis/32iYwQ4OYiurnGnOfJ1aEh,239947,4,Lucid Dreams,['Juice WRLD'],M,solo,United States,1,English,RF,40,-100
0.787,0.906,2,-3.936,1,0.125,0.0397,0.0229,0.269,0.374,115.952,audio_features,3EBqovY8cjouAYyrWRUcFN,spotify:track:3EBqovY8cjouAYyrWRUcFN,https://api.spotify.com/v1/tracks/3EBqovY8cjouAYyrWRUcFN,https://api.spotify.com/v1/audio-analysis/3EBqovY8cjouAYyrWRUcFN,171810,4,TILL I DIE,"['Holly', 'A$AP TyY', 'NXSTY']",M,colab,United States,3,English,R,40,-100
0.749,0.51,0,-8.2,1,0.0636,0.44,0,0.0868,0.187,117.906,audio_features,0gXyfPWBwuFXKDrBAjKIGF,spotify:track:0gXyfPWBwuFXKDrBAjKIGF,https://api.spotify.com/v1/tracks/0gXyfPWBwuFXKDrBAjKIGF,https://api.spotify.com/v1/audio-analysis/0gXyfPWBwuFXKDrBAjKIGF,171356,4,lowkey,['NIKI'],F,solo,United States,1,English,RF,40,-100
0.755,0.828,1,-4.443,1,0.0356,0.0271,0.0291,0.0799,0.729,109.011,audio_features,1mzARUs2kMMxcKh1ome5aX,spotify:track:1mzARUs2kMMxcKh1ome5aX,https://api.spotify.com/v1/tracks/1mzARUs2kMMxcKh1ome5aX,https://api.spotify.com/v1/audio-analysis/1mzARUs2kMMxcKh1ome5aX,177781,4,Safety (feat. DJ Snake),"['GASHI', 'DJ Snake']",M,colab,France,2,English,R,8.308854091,5.458262364
0.545,0.747,6,-4.877,0,0.0429,0.00153,0.00397,0.135,0.224,128.045,audio_features,2nLgWMdYPO35GGpwX2xo23,spotify:track:2nLgWMdYPO35GGpwX2xo23,https://api.spotify.com/v1/tracks/2nLgWMdYPO35GGpwX2xo23,https://api.spotify.com/v1/audio-analysis/2nLgWMdYPO35GGpwX2xo23,214671,4,Monophobia,"['deadmau5', 'Rob Swire']",M,colab,Canada,2,English,R,47.25704,-80.17319333
0.645,0.736,10,-6.132,0,0.1,0.0596,0,0.218,0.534,129.915,audio_features,6hq2THIt5HGRyQ8DnvG6ff,spotify:track:6hq2THIt5HGRyQ8DnvG6ff,https://api.spotify.com/v1/tracks/6hq2THIt5HGRyQ8DnvG6ff,https://api.spotify.com/v1/audio-analysis/6hq2THIt5HGRyQ8DnvG6ff,195692,4,No Coming Down,"['NGHTMRE', 'Alex Wiley', 'Sky Montique']",M,colab,United States,3,English,R,40,-100
0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,audio_features,0gb1J5UrTpzaU1s3nupgCd,spotify:track:0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,189127,4,No Money,['Galantis'],M,band,Sweden,1,English,R,60.128161,18.643501
