danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist(s),gender(of the atrist(s)),"type(solo, colab, grpup/band)",country,number_integrants,song_language,label,lat,long
0.62,0.648,8,-6.057,1,0.066,0.00965,8.1E-05,0.0641,0.73,171.065,audio_features,3cyZJVssTbqeGAEF6DFqhc,spotify:track:3cyZJVssTbqeGAEF6DFqhc,https://api.spotify.com/v1/tracks/3cyZJVssTbqeGAEF6DFqhc,https://api.spotify.com/v1/audio-analysis/3cyZJVssTbqeGAEF6DFqhc,261239,4,Blinding Lights - Chromatics Remix,"['The Weeknd', 'Chromatics', 'Johnny Jewel']",V,colab,United States,3,English,F,,
0.569,0.339,10,-8.661,1,0.0289,0.687,2.52E-05,0.24,0.121,124.818,audio_features,1hCss2zjMPOdWFbr5Ryf3F,spotify:track:1hCss2zjMPOdWFbr5Ryf3F,https://api.spotify.com/v1/tracks/1hCss2zjMPOdWFbr5Ryf3F,https://api.spotify.com/v1/audio-analysis/1hCss2zjMPOdWFbr5Ryf3F,209205,4,Stay Where You Are,['Yuna'],F,solo,Malaysia,1,English,F,,
0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,audio_features,7ju97lgwC2rKQ6wwsf9no9,spotify:track:7ju97lgwC2rKQ6wwsf9no9,https://api.spotify.com/v1/tracks/7ju97lgwC2rKQ6wwsf9no9,https://api.spotify.com/v1/audio-analysis/7ju97lgwC2rKQ6wwsf9no9,182200,4,Rain On Me (with Ariana Grande),"['Lady Gaga', 'Ariana Grande']",F,colab,United States,2,English,FR,,
0.729,0.391,7,-9.942,1,0.0386,0.372,7.22E-05,0.103,0.492,124.936,audio_features,2VKUcmnPFcqFzJ16nvEuqg,spotify:track:2VKUcmnPFcqFzJ16nvEuqg,https://api.spotify.com/v1/tracks/2VKUcmnPFcqFzJ16nvEuqg,https://api.spotify.com/v1/audio-analysis/2VKUcmnPFcqFzJ16nvEuqg,178547,4,Amber,['Alaska Reid'],F,solo,United States,1,English,F,,
0.525,0.411,1,-11.775,1,0.0487,0.32,0.843,0.0954,0.261,179.931,audio_features,2J1us4h87RIz7FyEp48TGz,spotify:track:2J1us4h87RIz7FyEp48TGz,https://api.spotify.com/v1/tracks/2J1us4h87RIz7FyEp48TGz,https://api.spotify.com/v1/audio-analysis/2J1us4h87RIz7FyEp48TGz,230870,4,ITPA,['Elah Hale'],F,solo,United States,1,English,FR,,
0.611,0.263,7,-7.766,0,0.377,0.531,0.000269,0.108,0.192,76.307,audio_features,2NezvW9i5IsMfzjbLI6XUW,spotify:track:2NezvW9i5IsMfzjbLI6XUW,https://api.spotify.com/v1/tracks/2NezvW9i5IsMfzjbLI6XUW,https://api.spotify.com/v1/audio-analysis/2NezvW9i5IsMfzjbLI6XUW,179667,4,Like It Like That,['Pip Millett'],F,solo,England,1,English,F,,
0.77,0.484,0,-6.864,0,0.0853,0.515,0.000192,0.131,0.578,98.039,audio_features,1BVwzG4gamzvYVRljS1Z8n,spotify:track:1BVwzG4gamzvYVRljS1Z8n,https://api.spotify.com/v1/tracks/1BVwzG4gamzvYVRljS1Z8n,https://api.spotify.com/v1/audio-analysis/1BVwzG4gamzvYVRljS1Z8n,168787,4,June,['Pip Millett'],F,solo,England,1,English,F,,
0.4,0.354,5,-8.69,1,0.04,0.785,1.17E-06,0.147,0.173,84.438,audio_features,6aHkhmFg6RZ085O1FJXaaf,spotify:track:6aHkhmFg6RZ085O1FJXaaf,https://api.spotify.com/v1/tracks/6aHkhmFg6RZ085O1FJXaaf,https://api.spotify.com/v1/audio-analysis/6aHkhmFg6RZ085O1FJXaaf,251425,4,So Will I,['Ben Platt'],M,solo,United States,1,English,F,,
0.85,0.421,1,-10.801,0,0.11,0.599,0.295,0.101,0.276,105.026,audio_features,1V1S26dHvmZXbwB6TvwXQb,spotify:track:1V1S26dHvmZXbwB6TvwXQb,https://api.spotify.com/v1/tracks/1V1S26dHvmZXbwB6TvwXQb,https://api.spotify.com/v1/audio-analysis/1V1S26dHvmZXbwB6TvwXQb,208615,4,PRONTO!,['CLUBZ'],M,band,Mexico,1,Spanish,FR,,
0.667,0.466,6,-7.565,1,0.176,0.703,0,0.0807,0.819,85.949,audio_features,4K9Jh6jnw0P4FZUwrG6Keb,spotify:track:4K9Jh6jnw0P4FZUwrG6Keb,https://api.spotify.com/v1/tracks/4K9Jh6jnw0P4FZUwrG6Keb,https://api.spotify.com/v1/audio-analysis/4K9Jh6jnw0P4FZUwrG6Keb,160657,4,peanut butter,['Easy Life'],M,colab,United States,1,English,F,,
0.584,0.306,9,-8.401,0,0.0271,0.52,0,0.12,0.096,70.022,audio_features,13QU8HBEBaSTZGq1HzQe9S,spotify:track:13QU8HBEBaSTZGq1HzQe9S,https://api.spotify.com/v1/tracks/13QU8HBEBaSTZGq1HzQe9S,https://api.spotify.com/v1/audio-analysis/13QU8HBEBaSTZGq1HzQe9S,216004,4,Euphoria (feat. Travis Scott & Kaash Paige),"['Don Toliver', 'Kaash Paige', 'Travis Scott']",V,colab,United States,3,English,F,,
0.532,0.363,2,-9.191,1,0.0304,0.592,0,0.329,0.331,77.129,audio_features,7is7jaDS2hbGyebTOsP5xW,spotify:track:7is7jaDS2hbGyebTOsP5xW,https://api.spotify.com/v1/tracks/7is7jaDS2hbGyebTOsP5xW,https://api.spotify.com/v1/audio-analysis/7is7jaDS2hbGyebTOsP5xW,165384,4,Frank Ocean,['Kaash Paige'],F,solo,United States,1,English,FR,,
0.776,0.509,0,-6.266,0,0.467,0.192,1.49E-06,0.115,0.485,94.634,audio_features,4w47S36wQGBhGg073q3nt7,spotify:track:4w47S36wQGBhGg073q3nt7,https://api.spotify.com/v1/tracks/4w47S36wQGBhGg073q3nt7,https://api.spotify.com/v1/audio-analysis/4w47S36wQGBhGg073q3nt7,129371,4,TKN (feat. Travis Scott),"['ROSALÃA', 'Travis Scott']",V,colab,Spain,2,English-Spanish,FR,,
0.285,0.613,5,-8.934,1,0.0328,0.113,0.0809,0.103,0.456,161.775,audio_features,0h04eWLXS72ITUgN4PKnLg,spotify:track:0h04eWLXS72ITUgN4PKnLg,https://api.spotify.com/v1/tracks/0h04eWLXS72ITUgN4PKnLg,https://api.spotify.com/v1/audio-analysis/0h04eWLXS72ITUgN4PKnLg,185373,4,Light - Edit,['Michael Kiwanuka'],M,solo,England,1,English,F,,
0.725,0.258,11,-14.065,0,0.255,0.668,2.63E-05,0.0955,0.173,127.876,audio_features,7pt64sepCy5QmDrgy9wOJS,spotify:track:7pt64sepCy5QmDrgy9wOJS,https://api.spotify.com/v1/tracks/7pt64sepCy5QmDrgy9wOJS,https://api.spotify.com/v1/audio-analysis/7pt64sepCy5QmDrgy9wOJS,184500,3,blue,['Kamal.'],M,solo,United States,1,English,F,,
0.685,0.67,11,-5.663,1,0.0393,0.116,0,0.179,0.863,117.98,audio_features,0vq7fkHZl2khMonn5G7d9l,spotify:track:0vq7fkHZl2khMonn5G7d9l,https://api.spotify.com/v1/tracks/0vq7fkHZl2khMonn5G7d9l,https://api.spotify.com/v1/audio-analysis/0vq7fkHZl2khMonn5G7d9l,199880,4,Affluenza,['Conan Gray'],M,solo,United States,1,English,FR,,
0.73,0.729,4,-3.434,0,0.0883,0.167,1.39E-06,0.349,0.467,113.013,audio_features,017PF4Q3l4DBUiWoXk4OWT,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820,4,Break My Heart,['Dua Lipa'],F,solo,England,1,English,FR,,
0.762,0.498,8,-5.294,1,0.0481,0.161,9.55E-06,0.172,0.871,107.049,audio_features,4PsSph7wHmHGhhKk5fWAZ4,spotify:track:4PsSph7wHmHGhhKk5fWAZ4,https://api.spotify.com/v1/tracks/4PsSph7wHmHGhhKk5fWAZ4,https://api.spotify.com/v1/audio-analysis/4PsSph7wHmHGhhKk5fWAZ4,201787,4,Don't Wanna,['HAIM'],F,band,United States,1,English,F,,
0.784,0.521,1,-8.217,0,0.0529,0.323,0.000283,0.0518,0.682,78.456,audio_features,7t4ihBlcMdkyUeO6W1DfYH,spotify:track:7t4ihBlcMdkyUeO6W1DfYH,https://api.spotify.com/v1/tracks/7t4ihBlcMdkyUeO6W1DfYH,https://api.spotify.com/v1/audio-analysis/7t4ihBlcMdkyUeO6W1DfYH,180435,3,Baby Powder,['Jenevieve'],F,solo,United States,1,English,F,,
0.653,0.884,0,-4.488,1,0.0439,0.0769,0,0.101,0.791,92.505,audio_features,7i7muHdNcm4rHNv1SDVjoD,spotify:track:7i7muHdNcm4rHNv1SDVjoD,https://api.spotify.com/v1/tracks/7i7muHdNcm4rHNv1SDVjoD,https://api.spotify.com/v1/audio-analysis/7i7muHdNcm4rHNv1SDVjoD,211867,4,Me Voy,['Daniela Spalla'],F,solo,Argentina,1,Spanish,F,,
0.663,0.703,3,-12.125,0,0.0562,0.187,0.326,0.319,0.299,117.953,audio_features,36apwMphkcaS63LY3JJMPh,spotify:track:36apwMphkcaS63LY3JJMPh,https://api.spotify.com/v1/tracks/36apwMphkcaS63LY3JJMPh,https://api.spotify.com/v1/audio-analysis/36apwMphkcaS63LY3JJMPh,357960,4,Rose Rouge,['Jorja Smith'],F,solo,England,1,English,F,,
0.591,0.667,4,-7.143,1,0.0292,0.0141,0.0253,0.0688,0.694,128.795,audio_features,43T8K8nzv7ga9e6EptrwLa,spotify:track:43T8K8nzv7ga9e6EptrwLa,https://api.spotify.com/v1/tracks/43T8K8nzv7ga9e6EptrwLa,https://api.spotify.com/v1/audio-analysis/43T8K8nzv7ga9e6EptrwLa,261125,4,Ola de Terror,['Fother Muckers'],M,band,Chile,1,Spanish,F,,
0.649,0.508,3,-9.499,0,0.0657,0.18,0.000713,0.932,0.215,99.81,audio_features,2Hd7uGbl8PX0IxyX59VFOg,spotify:track:2Hd7uGbl8PX0IxyX59VFOg,https://api.spotify.com/v1/tracks/2Hd7uGbl8PX0IxyX59VFOg,https://api.spotify.com/v1/audio-analysis/2Hd7uGbl8PX0IxyX59VFOg,205663,4,THE BEACH,['Giveon'],M,solo,United States,1,English,F,,
0.704,0.68,2,-6.498,1,0.315,0.146,1.25E-05,0.0692,0.168,105.031,audio_features,4SJRgLsuBKTEBEl9n6JsNu,spotify:track:4SJRgLsuBKTEBEl9n6JsNu,https://api.spotify.com/v1/tracks/4SJRgLsuBKTEBEl9n6JsNu,https://api.spotify.com/v1/audio-analysis/4SJRgLsuBKTEBEl9n6JsNu,255893,4,Ungodly Hour,['Chloe x Halle'],F,band,United States,1,English,F,,
0.454,0.882,0,-5.55,1,0.0418,0.000102,0.000201,0.157,0.611,73.024,audio_features,5dwlVBxcGGiwnguncL5KEr,spotify:track:5dwlVBxcGGiwnguncL5KEr,https://api.spotify.com/v1/tracks/5dwlVBxcGGiwnguncL5KEr,https://api.spotify.com/v1/audio-analysis/5dwlVBxcGGiwnguncL5KEr,245590,4,Falling Thunder,['Rolling Blackouts Coastal Fever'],M,band,Australia,1,English,F,,
0.743,0.573,9,-8.533,1,0.0377,0.3,0.0231,0.106,0.66,127.718,audio_features,5ZNXNWnijFMUtDGdl1XDBu,spotify:track:5ZNXNWnijFMUtDGdl1XDBu,https://api.spotify.com/v1/tracks/5ZNXNWnijFMUtDGdl1XDBu,https://api.spotify.com/v1/audio-analysis/5ZNXNWnijFMUtDGdl1XDBu,347560,4,Shangri-La,['EOB'],M,solo,England,1,English,F,,
0.482,0.905,7,-4.371,0,0.0418,0.00971,0.29,0.288,0.116,93.017,audio_features,4keclC0eBhQm8lFtYmX01K,spotify:track:4keclC0eBhQm8lFtYmX01K,https://api.spotify.com/v1/tracks/4keclC0eBhQm8lFtYmX01K,https://api.spotify.com/v1/audio-analysis/4keclC0eBhQm8lFtYmX01K,270983,4,4Ã†M,['Grimes'],F,solo,Canada,1,English,F,,
0.56,0.736,8,-7.64,1,0.0339,0.0135,0.0991,0.174,0.389,94.987,audio_features,71J2rawCGulCAyTMtNY3Ej,spotify:track:71J2rawCGulCAyTMtNY3Ej,https://api.spotify.com/v1/tracks/71J2rawCGulCAyTMtNY3Ej,https://api.spotify.com/v1/audio-analysis/71J2rawCGulCAyTMtNY3Ej,237481,4,Delete Forever,['Grimes'],F,solo,Canada,1,English,F,,
0.59,0.647,9,-6.195,1,0.0246,0.483,0.0744,0.141,0.615,172.033,audio_features,3VJ8JnA1femj0x5KCcfBpT,spotify:track:3VJ8JnA1femj0x5KCcfBpT,https://api.spotify.com/v1/tracks/3VJ8JnA1femj0x5KCcfBpT,https://api.spotify.com/v1/audio-analysis/3VJ8JnA1femj0x5KCcfBpT,337427,4,bloodstream,['Soccer Mommy'],F,solo,Sweden,1,English,FR,,
0.482,0.79,9,-5.221,1,0.038,0.303,0.00028,0.1,0.47,169.064,audio_features,2drtd6SptpMJ1KylMQ7mrE,spotify:track:2drtd6SptpMJ1KylMQ7mrE,https://api.spotify.com/v1/tracks/2drtd6SptpMJ1KylMQ7mrE,https://api.spotify.com/v1/audio-analysis/2drtd6SptpMJ1KylMQ7mrE,280213,4,circle the drain,['Soccer Mommy'],F,solo,Sweden,1,English,FR,,
0.703,0.792,3,-2.934,1,0.0305,0.103,5.83E-06,0.0816,0.938,110.01,audio_features,5nBrZR4tBfLU235cBdG8Dm,spotify:track:5nBrZR4tBfLU235cBdG8Dm,https://api.spotify.com/v1/tracks/5nBrZR4tBfLU235cBdG8Dm,https://api.spotify.com/v1/audio-analysis/5nBrZR4tBfLU235cBdG8Dm,281750,4,Sigo Dando Amor,['Ases Falsos'],M,band,Chile,1,Spanish,F,,
0.474,0.681,4,-3.473,0,0.038,0.0263,4.27E-05,0.0972,0.0384,121.96,audio_features,3WnTQDd9A3bpBfzCziElU9,spotify:track:3WnTQDd9A3bpBfzCziElU9,https://api.spotify.com/v1/tracks/3WnTQDd9A3bpBfzCziElU9,https://api.spotify.com/v1/audio-analysis/3WnTQDd9A3bpBfzCziElU9,283270,4,Excitement,"['Trippie Redd', 'PARTYNEXTDOOR']",M,colab,United States,2,English,F,,
0.61,0.76,9,-5.73,1,0.0286,0.00656,9.36E-06,0.308,0.763,121.937,audio_features,0RbzUJnyBNpEZAaNYULCo0,spotify:track:0RbzUJnyBNpEZAaNYULCo0,https://api.spotify.com/v1/tracks/0RbzUJnyBNpEZAaNYULCo0,https://api.spotify.com/v1/audio-analysis/0RbzUJnyBNpEZAaNYULCo0,170284,4,Grow Up,['FUR'],M,band,Canada,1,English,F,,
0.843,0.836,11,-2.474,0,0.0695,0.0816,0.00138,0.0532,0.65,94.018,audio_features,2lCkncy6bIB0LTMT7kvrD1,spotify:track:2lCkncy6bIB0LTMT7kvrD1,https://api.spotify.com/v1/tracks/2lCkncy6bIB0LTMT7kvrD1,https://api.spotify.com/v1/audio-analysis/2lCkncy6bIB0LTMT7kvrD1,205933,4,Azul,['J Balvin'],M,solo,Colombia,1,Spanish,FR,,
0.897,0.716,3,-3.549,0,0.161,0.435,0,0.0676,0.812,110.052,audio_features,4KyCV8JfbknCNM9MqiuKMv,spotify:track:4KyCV8JfbknCNM9MqiuKMv,https://api.spotify.com/v1/tracks/4KyCV8JfbknCNM9MqiuKMv,https://api.spotify.com/v1/audio-analysis/4KyCV8JfbknCNM9MqiuKMv,182182,4,MOVIN' DIFFERENT (feat. McClenney),"['Wale', 'McClenney']",M,colab,United States,2,Spanish,FR,,
0.828,0.782,11,-4.014,1,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,audio_features,3vAn0qZzdyuHamcrpkfiX3,spotify:track:3vAn0qZzdyuHamcrpkfiX3,https://api.spotify.com/v1/tracks/3vAn0qZzdyuHamcrpkfiX3,https://api.spotify.com/v1/audio-analysis/3vAn0qZzdyuHamcrpkfiX3,181264,4,How You Like That,['BLACKPINK'],F,band,Korea,1,Korean,FR,,
0.674,0.823,0,-8.654,1,0.202,0.0199,1.25E-05,0.666,0.673,94.118,audio_features,6RJiY28t9jWpdy1JkUhNgK,spotify:track:6RJiY28t9jWpdy1JkUhNgK,https://api.spotify.com/v1/tracks/6RJiY28t9jWpdy1JkUhNgK,https://api.spotify.com/v1/audio-analysis/6RJiY28t9jWpdy1JkUhNgK,140742,4,Mequetrefe,['Arca'],F,solo,Venezuela,1,Spanish,F,,
0.818,0.598,10,-5.948,0,0.113,0.0573,1.32E-06,0.634,0.331,111.052,audio_features,3Q5cLvkKsHJvYltf8k7HkO,spotify:track:3Q5cLvkKsHJvYltf8k7HkO,https://api.spotify.com/v1/tracks/3Q5cLvkKsHJvYltf8k7HkO,https://api.spotify.com/v1/audio-analysis/3Q5cLvkKsHJvYltf8k7HkO,231618,4,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","['Ty Dolla $ign', 'FKA twigs', 'Skrillex', 'Kanye West']",V,colab,United States,4,English,F,,
0.714,0.828,1,-4.68,0,0.0428,0.0513,0.0652,0.0347,0.318,120.014,audio_features,7oQh96s9YemWG3A4zkIbrU,spotify:track:7oQh96s9YemWG3A4zkIbrU,https://api.spotify.com/v1/tracks/7oQh96s9YemWG3A4zkIbrU,https://api.spotify.com/v1/audio-analysis/7oQh96s9YemWG3A4zkIbrU,206617,4,pporappippam ë³´ë¼ë¹› ë°¤,['SUNMI'],F,solo,Korea,1,Korean,F,,
0.92,0.755,6,-6.301,1,0.11,0.197,0.00416,0.358,0.623,104.991,audio_features,3GfIQyLYrrgF4MhmQmFcnX,spotify:track:3GfIQyLYrrgF4MhmQmFcnX,https://api.spotify.com/v1/tracks/3GfIQyLYrrgF4MhmQmFcnX,https://api.spotify.com/v1/audio-analysis/3GfIQyLYrrgF4MhmQmFcnX,165827,4,Kidding,['Hwa Sa'],F,solo,Korea,1,Korean,F,,
0.658,0.749,9,-2.967,0,0.0634,0.238,2.03E-06,0.272,0.442,128.909,audio_features,0ZeGfEAL5Rl4pd5LZBGuEK,spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK,https://api.spotify.com/v1/tracks/0ZeGfEAL5Rl4pd5LZBGuEK,https://api.spotify.com/v1/audio-analysis/0ZeGfEAL5Rl4pd5LZBGuEK,199027,4,Maria,['Hwa Sa'],F,solo,Korea,1,Korean,FR,,
0.759,0.642,7,-8.16,0,0.0396,0.0365,0.00695,0.128,0.663,123,audio_features,3Jw0dL0zh6zAYHpXa0sbrA,spotify:track:3Jw0dL0zh6zAYHpXa0sbrA,https://api.spotify.com/v1/tracks/3Jw0dL0zh6zAYHpXa0sbrA,https://api.spotify.com/v1/audio-analysis/3Jw0dL0zh6zAYHpXa0sbrA,244862,4,Move Like This,"['Ric Wilson', 'Terrace Martin']",M,colab,United States,2,English,F,,
0.923,0.498,10,-9.802,0,0.14,0.0166,0.00115,0.576,0.586,120.309,audio_features,6j8Gt38Q03oMTSXr8O8WCR,spotify:track:6j8Gt38Q03oMTSXr8O8WCR,https://api.spotify.com/v1/tracks/6j8Gt38Q03oMTSXr8O8WCR,https://api.spotify.com/v1/audio-analysis/6j8Gt38Q03oMTSXr8O8WCR,187733,4,Fight Like Ida B & Marsha P,['Ric Wilson'],M,solo,United States,1,English,F,,
0.632,0.636,7,-10.011,1,0.035,0.0352,0.158,0.0997,0.616,111.551,audio_features,3k5oLgungD1dSOGLqQdIQw,spotify:track:3k5oLgungD1dSOGLqQdIQw,https://api.spotify.com/v1/tracks/3k5oLgungD1dSOGLqQdIQw,https://api.spotify.com/v1/audio-analysis/3k5oLgungD1dSOGLqQdIQw,252812,4,Texas Sun,"['Khruangbin', 'Leon Bridges']",V,band-colab,United States,2,English,F,,
0.886,0.411,9,-8.263,0,0.351,0.161,4.32E-06,0.156,0.65,127.898,audio_features,6b38njkY1j48fruqRqrm6d,spotify:track:6b38njkY1j48fruqRqrm6d,https://api.spotify.com/v1/tracks/6b38njkY1j48fruqRqrm6d,https://api.spotify.com/v1/audio-analysis/6b38njkY1j48fruqRqrm6d,166347,4,Me Prefiere A Mi,"['Cazzu', 'Myke Towers']",V,colab,Argentina,2,Spanish,FR,,
0.582,0.392,4,-14.835,0,0.0376,0.0649,0.92,0.645,0.603,83.057,audio_features,4z2XNXfoN8xnVP3rYdOU0l,spotify:track:4z2XNXfoN8xnVP3rYdOU0l,https://api.spotify.com/v1/tracks/4z2XNXfoN8xnVP3rYdOU0l,https://api.spotify.com/v1/audio-analysis/4z2XNXfoN8xnVP3rYdOU0l,286998,4,First Class,['Khruangbin'],V,band,United States,1,English,F,,
0.772,0.658,0,-6.93,1,0.0722,0.14,0.0111,0.117,0.355,128.078,audio_features,5y79D5wSVrcB5eFq0gaWfL,spotify:track:5y79D5wSVrcB5eFq0gaWfL,https://api.spotify.com/v1/tracks/5y79D5wSVrcB5eFq0gaWfL,https://api.spotify.com/v1/audio-analysis/5y79D5wSVrcB5eFq0gaWfL,226027,4,I Know Alone,['HAIM'],F,band,United States,1,English,F,,
0.824,0.555,1,-5.817,1,0.05,0.00337,6.42E-06,0.217,0.0611,120.002,audio_features,2qzUpSVI4NnPyWxbXwumTj,spotify:track:2qzUpSVI4NnPyWxbXwumTj,https://api.spotify.com/v1/tracks/2qzUpSVI4NnPyWxbXwumTj,https://api.spotify.com/v1/audio-analysis/2qzUpSVI4NnPyWxbXwumTj,281273,4,BLACK PARADE,['BeyoncÃ©'],F,solo,United States,1,English,F,,
0.733,0.413,6,-7.797,0,0.167,0.275,4.85E-05,0.0833,0.576,76.062,audio_features,5d6qTZOLnj4zbgFGRoJiNz,spotify:track:5d6qTZOLnj4zbgFGRoJiNz,https://api.spotify.com/v1/tracks/5d6qTZOLnj4zbgFGRoJiNz,https://api.spotify.com/v1/audio-analysis/5d6qTZOLnj4zbgFGRoJiNz,206773,4,DYING 4 YOUR LOVE,['Snoh Aalegra'],F,solo,Sweden,1,English,F,,
0.631,0.748,4,-2.569,0,0.0488,0.212,0,0.537,0.351,115.665,audio_features,6c1QaQHdDhtFMfUkhueuXK,spotify:track:6c1QaQHdDhtFMfUkhueuXK,https://api.spotify.com/v1/tracks/6c1QaQHdDhtFMfUkhueuXK,https://api.spotify.com/v1/audio-analysis/6c1QaQHdDhtFMfUkhueuXK,178413,4,Monster,['Red Velvet - IRENE & SEULGI'],F,colab,Korea,1,Korean,F,,
0.783,0.912,0,-3.713,1,0.243,0.0238,0,0.339,0.749,98.025,audio_features,3DXdjHnePKnh6oXw2ZgGSl,spotify:track:3DXdjHnePKnh6oXw2ZgGSl,https://api.spotify.com/v1/tracks/3DXdjHnePKnh6oXw2ZgGSl,https://api.spotify.com/v1/audio-analysis/3DXdjHnePKnh6oXw2ZgGSl,166898,4,Smile,['Katy Perry'],F,solo,United States,1,English,F,,
0.747,0.622,11,-5.825,1,0.0838,0.176,0,0.151,0.57,159.93,audio_features,4K06PO78fW4mnBVenxGNob,spotify:track:4K06PO78fW4mnBVenxGNob,https://api.spotify.com/v1/tracks/4K06PO78fW4mnBVenxGNob,https://api.spotify.com/v1/audio-analysis/4K06PO78fW4mnBVenxGNob,181661,4,Conversations,['Juice WRLD'],M,solo,United States,1,English,FR,,
0.659,0.584,10,-4.508,1,0.0336,0.105,3.23E-05,0.117,0.858,172.127,audio_features,2Ob6LxU84AEWMZitKcSVxk,spotify:track:2Ob6LxU84AEWMZitKcSVxk,https://api.spotify.com/v1/tracks/2Ob6LxU84AEWMZitKcSVxk,https://api.spotify.com/v1/audio-analysis/2Ob6LxU84AEWMZitKcSVxk,185013,4,magnetic,['joan'],M,band,United States,1,English,FR,,
0.762,0.695,4,-4.263,0,0.0358,0.0479,0.0556,0.155,0.529,134.985,audio_features,0lYpiiF54UaSERSOsMGBgx,spotify:track:0lYpiiF54UaSERSOsMGBgx,https://api.spotify.com/v1/tracks/0lYpiiF54UaSERSOsMGBgx,https://api.spotify.com/v1/audio-analysis/0lYpiiF54UaSERSOsMGBgx,210653,4,I'm Enough,['Early Eyes'],M,band,United States,1,English,F,,
0.662,0.648,1,-5.595,1,0.406,0.577,0.00404,0.108,0.872,100.25,audio_features,6DUcMbTFa8nBrHwi6YTRXO,spotify:track:6DUcMbTFa8nBrHwi6YTRXO,https://api.spotify.com/v1/tracks/6DUcMbTFa8nBrHwi6YTRXO,https://api.spotify.com/v1/audio-analysis/6DUcMbTFa8nBrHwi6YTRXO,118379,4,Bolita,"['LUNA KI', 'NEGRO DUB']",V,colab,Spain,2,Spanish,FR,,
0.819,0.721,5,-4.403,0,0.169,0.0489,1.52E-06,0.283,0.711,126.076,audio_features,0z7Cp31iutNj2Gp8o85cbI,spotify:track:0z7Cp31iutNj2Gp8o85cbI,https://api.spotify.com/v1/tracks/0z7Cp31iutNj2Gp8o85cbI,https://api.spotify.com/v1/audio-analysis/0z7Cp31iutNj2Gp8o85cbI,217307,4,Stay Away,['Carly Rae Jepsen'],F,solo,United States,1,English,F,,
0.911,0.46,0,-8.447,1,0.0563,0.208,4.21E-05,0.1,0.533,97.541,audio_features,50LDzuIe5tBtbHUCloksQt,spotify:track:50LDzuIe5tBtbHUCloksQt,https://api.spotify.com/v1/tracks/50LDzuIe5tBtbHUCloksQt,https://api.spotify.com/v1/audio-analysis/50LDzuIe5tBtbHUCloksQt,159984,4,Rascal (Superstar),['Tinashe'],F,solo,United States,1,English,F,,
0.484,0.632,5,-6.917,1,0.0976,0.695,0.0243,0.209,0.0736,126.384,audio_features,0HItcI6qN6Dr4MC3CZryQh,spotify:track:0HItcI6qN6Dr4MC3CZryQh,https://api.spotify.com/v1/tracks/0HItcI6qN6Dr4MC3CZryQh,https://api.spotify.com/v1/audio-analysis/0HItcI6qN6Dr4MC3CZryQh,214558,3,Gimme Love,['Joji'],M,solo,Japan,1,English,F,,
0.514,0.545,1,-7.96,0,0.224,0.35,0.0149,0.162,0.611,100.027,audio_features,4iVAyRRWdgjwBooBaSkSRc,spotify:track:4iVAyRRWdgjwBooBaSkSRc,https://api.spotify.com/v1/tracks/4iVAyRRWdgjwBooBaSkSRc,https://api.spotify.com/v1/audio-analysis/4iVAyRRWdgjwBooBaSkSRc,205027,4,Summer Girl - Bonus Track,['HAIM'],F,band,United States,1,English,F,,
0.81,0.621,11,-6.035,1,0.0674,0.000662,0.000687,0.0688,0.412,108.021,audio_features,5GOxrv4CMwcxuqZbGQdZGI,spotify:track:5GOxrv4CMwcxuqZbGQdZGI,https://api.spotify.com/v1/tracks/5GOxrv4CMwcxuqZbGQdZGI,https://api.spotify.com/v1/audio-analysis/5GOxrv4CMwcxuqZbGQdZGI,207796,4,EVITA!,['DeVita'],F,solo,Korea,1,English,F,,
0.583,0.538,3,-6.137,0,0.106,0.211,7.43E-06,0.208,0.687,75.25,audio_features,1b0ZeVYPZCDaAk4pT42pxy,spotify:track:1b0ZeVYPZCDaAk4pT42pxy,https://api.spotify.com/v1/tracks/1b0ZeVYPZCDaAk4pT42pxy,https://api.spotify.com/v1/audio-analysis/1b0ZeVYPZCDaAk4pT42pxy,186120,4,Chocolate. (ft. Ari Lennox),"['Kiana LedÃ©', 'Ari Lennox']",F,colab,United States,2,English,F,,
0.642,0.892,5,-4.635,0,0.0283,0.0046,0.00144,0.0906,0.563,125.981,audio_features,7fNtLJ5iDTvC96cfs7cOrf,spotify:track:7fNtLJ5iDTvC96cfs7cOrf,https://api.spotify.com/v1/tracks/7fNtLJ5iDTvC96cfs7cOrf,https://api.spotify.com/v1/audio-analysis/7fNtLJ5iDTvC96cfs7cOrf,271969,4,Vuela Vuela,['Ases Falsos'],M,band,Chile,1,Spanish,FR,,
